library,term,overlap,p_value,adj_p_value,significant,odds_ratio,combined_score,genes
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,3,0.013821757832463795,0.47825472381505957,False,6.314061005420342,27.03372337884673,CCL8;ACKR4;CX3CL1
KEGG_2021_Human,Protein digestion and absorption,3,0.014955905497468459,0.47825472381505957,False,6.123711340206185,25.73580958877293,COL11A1;COL10A1;COL4A5
KEGG_2021_Human,AMPK signaling pathway,3,0.022355620001407114,0.47825472381505957,False,5.229447528416601,19.87544374344105,PFKFB3;LEPR;IGF1
KEGG_2021_Human,PI3K-Akt signaling pathway,5,0.03251337286014516,0.47825472381505957,False,2.9484240687679084,10.10160691090638,LAMB3;ERBB4;KIT;COL4A5;IGF1
KEGG_2021_Human,Ubiquitin mediated proteolysis,3,0.03319096597217635,0.47825472381505957,False,4.4615095191511775,15.19357050372498,UBE2S;UBE2QL1;KLHL13
KEGG_2021_Human,Glycerolipid metabolism,2,0.03742130042373311,0.47825472381505957,False,6.863023175371843,22.54856700617945,GPAM;LPL
KEGG_2021_Human,Pathways in cancer,6,0.0503035852229371,0.47825472381505957,False,2.3556231003039514,7.0425567443902235,AR;GSTM3;LAMB3;KIT;COL4A5;IGF1
KEGG_2021_Human,PPAR signaling pathway,2,0.05298809449300122,0.47825472381505957,False,5.620181405895692,16.510339602462818,FABP4;LPL
KEGG_2021_Human,Taurine and hypotaurine metabolism,1,0.05365825675086383,0.47825472381505957,False,20.09090909090909,58.768318421882675,CDO1
KEGG_2021_Human,Cytokine-cytokine receptor interaction,4,0.06068711968434391,0.47825472381505957,False,2.8077033218785794,7.867251530505986,CCL8;LEPR;ACKR4;CX3CL1
KEGG_2021_Human,ECM-receptor interaction,2,0.07183435427290809,0.47825472381505957,False,4.701945894636925,12.382068798517093,LAMB3;COL4A5
KEGG_2021_Human,Small cell lung cancer,2,0.07756530306155492,0.47825472381505957,False,4.492063492063492,11.484567093173027,LAMB3;COL4A5
KEGG_2021_Human,Salivary secretion,2,0.07902008216924429,0.47825472381505957,False,4.442475891455484,11.27524039277228,CST1;MUC5B
KEGG_2021_Human,Focal adhesion,3,0.07982587600900273,0.47825472381505957,False,3.077475788815995,7.779574331724068,LAMB3;COL4A5;IGF1
KEGG_2021_Human,IL-17 signaling pathway,2,0.08048343457235077,0.47825472381505957,False,4.39396628216504,11.071493966406615,LCN2;MUC5B
KEGG_2021_Human,Nitrogen metabolism,1,0.08171463267155567,0.47825472381505957,False,12.553030303030303,31.43934295429433,CA4
KEGG_2021_Human,Phenylalanine metabolism,1,0.08171463267155567,0.47825472381505957,False,12.553030303030303,31.43934295429433,AOC3
KEGG_2021_Human,Proteoglycans in cancer,3,0.08354137607608705,0.47825472381505957,False,3.015923241808717,7.486767810376172,ERBB4;IGF1;DCN
KEGG_2021_Human,Prostate cancer,2,0.08492373600454328,0.47825472381505957,False,4.254564983888292,10.49176426482804,AR;IGF1
KEGG_2021_Human,Amoebiasis,2,0.09248468910980343,0.4947930867374483,False,4.040816326530612,9.620020610565179,LAMB3;COL4A5
KEGG_2021_Human,HIF-1 signaling pathway,2,0.1033831480896997,0.5047598134867372,False,3.7751287430860194,8.566949896272241,PFKFB3;IGF1
KEGG_2021_Human,Mismatch repair,1,0.10894729783603285,0.5047598134867372,False,9.1267217630854,20.232947516534363,EXO1
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,1,0.10894729783603285,0.5047598134867372,False,9.1267217630854,20.232947516534363,CA4
KEGG_2021_Human,Vitamin digestion and absorption,1,0.11340768358102403,0.5047598134867372,False,8.729468599033817,19.002011610155247,SLC19A2
KEGG_2021_Human,Chemical carcinogenesis,3,0.11793453586138719,0.5047598134867372,False,2.576970120566137,5.508597272583688,AR;MIR29B2;GSTM3
KEGG_2021_Human,Oocyte meiosis,2,0.13623023037232268,0.5317428112345935,False,3.177406395629118,6.333870360024791,AR;IGF1
KEGG_2021_Human,beta-Alanine metabolism,1,0.13970956391884184,0.5317428112345935,False,6.921281783350749,13.622394510819323,AOC3
KEGG_2021_Human,Fructose and mannose metabolism,1,0.15256931999718407,0.5317428112345935,False,6.271464646464646,11.79120788980768,PFKFB3
KEGG_2021_Human,Tyrosine metabolism,1,0.16523874056701404,0.5317428112345935,False,5.733044733044733,10.321566994169176,AOC3
KEGG_2021_Human,Mucin type O-glycan biosynthesis,1,0.16523874056701404,0.5317428112345935,False,5.733044733044733,10.321566994169176,GALNT7
KEGG_2021_Human,Breast cancer,2,0.1674678305136682,0.5317428112345935,False,2.780436312456017,4.968539602428729,KIT;IGF1
KEGG_2021_Human,Cell adhesion molecules,2,0.16923910885893756,0.5317428112345935,False,2.761252446183953,4.905206802489739,CLDN3;CDH3
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,1,0.16942006718012562,0.5317428112345935,False,5.57351290684624,9.895070145641316,IGF1
KEGG_2021_Human,"Glycine, serine and threonine metabolism",1,0.18184003844564067,0.5317428112345935,False,5.144004144004144,8.768612919919887,AOC3
KEGG_2021_Human,MAPK signaling pathway,3,0.18233463421580023,0.5317428112345935,False,2.08406844510575,3.5469003257231084,ERBB4;KIT;IGF1
KEGG_2021_Human,Fatty acid degradation,1,0.19407611900781976,0.5317428112345935,False,4.775853775853776,7.830035336967146,ACADSB
KEGG_2021_Human,ABC transporters,1,0.20213267727917436,0.5317428112345935,False,4.558310376492194,7.287967841732019,ABCA8
KEGG_2021_Human,Tight junction,2,0.20707400097368484,0.5317428112345935,False,2.4114627887082976,3.7972799500547754,CLDN3;CGNL1
KEGG_2021_Human,Other types of O-glycan biosynthesis,1,0.2101094941683413,0.5317428112345935,False,4.359683794466403,6.801658146757973,GALNT7
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",1,0.2140682440880332,0.5317428112345935,False,4.266709649688373,6.576964036635908,ACADSB
KEGG_2021_Human,Sphingolipid metabolism,1,0.21800735103248006,0.5317428112345935,False,4.177609427609427,6.363445371866637,UGCG
KEGG_2021_Human,Cholesterol metabolism,1,0.22192691156038513,0.5317428112345935,False,4.092145949288806,6.1603458876211565,LPL
KEGG_2021_Human,Cysteine and methionine metabolism,1,0.22192691156038513,0.5317428112345935,False,4.092145949288806,6.1603458876211565,CDO1
KEGG_2021_Human,Ovarian steroidogenesis,1,0.22582702165646545,0.5317428112345935,False,4.01010101010101,5.966974015935645,IGF1
KEGG_2021_Human,Human papillomavirus infection,3,0.22994353717823365,0.5317428112345935,False,1.8454865476489817,2.712720337235142,HES6;LAMB3;COL4A5
KEGG_2021_Human,Axon guidance,2,0.23093197213814357,0.5317428112345935,False,2.235827664399093,3.276900805609977,DPYSL2;SEMA3G
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,1,0.23356927222454107,0.5317428112345935,False,3.8554778554778553,5.606931137649977,CLTC
KEGG_2021_Human,Regulation of lipolysis in adipocytes,1,0.2412348616553018,0.5337341601849294,False,3.7123082678638233,5.278844037828421,FABP4
KEGG_2021_Human,Glutathione metabolism,1,0.24882454141300062,0.5337341601849294,False,3.5793650793650795,4.978922896997587,GSTM3
KEGG_2021_Human,Chemokine signaling pathway,2,0.24940848606772398,0.5337341601849294,False,2.117078410311493,2.939908923064224,CCL8;CX3CL1
KEGG_2021_Human,Long-term depression,1,0.26006835626766184,0.5456336102086239,False,3.396849854476973,4.574913980988086,IGF1
KEGG_2021_Human,Rap1 signaling pathway,2,0.2827567896449933,0.5593616468387206,False,1.9321036106750393,2.4405717461767877,KIT;IGF1
KEGG_2021_Human,Acute myeloid leukemia,1,0.28566008980872587,0.5593616468387206,False,3.0355065809611266,3.8033460819667058,KIT
KEGG_2021_Human,Adipocytokine signaling pathway,1,0.2928096888806698,0.5593616468387206,False,2.9459298871063577,3.6182865561027495,LEPR
KEGG_2021_Human,Central carbon metabolism in cancer,1,0.29635787620352466,0.5593616468387206,False,2.9030888596105986,3.530700422312052,KIT
KEGG_2021_Human,Melanoma,1,0.30340146185965494,0.5593616468387206,False,2.821027173139849,3.3646345783285243,IGF1
KEGG_2021_Human,p53 signaling pathway,1,0.30689703311188365,0.5593616468387206,False,2.781705948372615,3.2858706369655613,IGF1
KEGG_2021_Human,Glioma,1,0.31383616164844547,0.5593616468387206,False,2.7062517062517064,3.1362323637249645,IGF1
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,1,0.31727988935066437,0.5593616468387206,False,2.67003367003367,3.0651211233087037,GSTM3
KEGG_2021_Human,Bacterial invasion of epithelial cells,1,0.3207065055587057,0.5593616468387206,False,2.6347687400318978,2.996335121708695,CLTC
KEGG_2021_Human,Ras signaling pathway,2,0.3233415604981886,0.5593616468387206,False,1.7453416149068324,1.9705710590679104,KIT;IGF1
KEGG_2021_Human,Synaptic vesicle cycle,1,0.32411609442991285,0.5593616468387206,False,2.600419782237964,2.929772078325152,CLTC
KEGG_2021_Human,Calcium signaling pathway,2,0.3379769099553644,0.574024275638476,False,1.6859886811867604,1.8289229230858013,OXTR;ERBB4
KEGG_2021_Human,ErbB signaling pathway,1,0.34751343686607217,0.5798963937338061,False,2.382876382876383,2.5185858334956643,ERBB4
KEGG_2021_Human,Hypertrophic cardiomyopathy,1,0.3637331156781473,0.5798963937338061,False,2.2484394506866416,2.2739252396942655,IGF1
KEGG_2021_Human,TGF-beta signaling pathway,1,0.3764209201158763,0.5798963937338061,False,2.1512979254914737,2.101919815261755,DCN
KEGG_2021_Human,Dilated cardiomyopathy,1,0.38267056588073545,0.5798963937338061,False,2.105794790005316,2.022786046627892,IGF1
KEGG_2021_Human,Glycerophospholipid metabolism,1,0.38885819639751296,0.5798963937338061,False,2.062168072477351,1.947801335478516,GPAM
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,1,0.38885819639751296,0.5798963937338061,False,2.062168072477351,1.947801335478516,IGF1
KEGG_2021_Human,Hematopoietic cell lineage,1,0.39192894652386845,0.5798963937338061,False,2.0410224695938983,1.9117741389719494,KIT
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,1,0.394984420817951,0.5798963937338061,False,2.020304050607081,1.8766785261005494,COL4A5
KEGG_2021_Human,Progesterone-mediated oocyte maturation,1,0.394984420817951,0.5798963937338061,False,2.020304050607081,1.8766785261005494,IGF1
KEGG_2021_Human,Melanogenesis,1,0.3980246944821334,0.5798963937338061,False,2.0,1.8424824583699577,KIT
KEGG_2021_Human,Longevity regulating pathway,1,0.40104984239534247,0.5798963937338061,False,1.9800980098009802,1.8091552855878605,IGF1
KEGG_2021_Human,C-type lectin receptor signaling pathway,1,0.4070550586365517,0.5807318836548139,False,1.9414533686378346,1.7449915352070269,EGR3
KEGG_2021_Human,Drug metabolism,1,0.41888723576300985,0.5897491345610797,False,1.8684980647597471,1.6258801725332535,GSTM3
KEGG_2021_Human,TNF signaling pathway,1,0.43048561638067023,0.5905379609324579,False,1.8008008008008007,1.5177894088208939,CX3CL1
KEGG_2021_Human,Toxoplasmosis,1,0.43048561638067023,0.5905379609324579,False,1.8008008008008007,1.5177894088208939,LAMB3
KEGG_2021_Human,Leukocyte transendothelial migration,1,0.43619856583371813,0.5908005891671878,False,1.768749441315813,1.4674566165007243,CLDN3
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",1,0.45023391713708705,0.6021878641708539,False,1.6933744221879816,1.3512924945163796,IGF1
KEGG_2021_Human,Lysosome,1,0.47463133363816096,0.6220479247813105,False,1.572655690765927,1.171969623816576,CLTC
KEGG_2021_Human,Relaxin signaling pathway,1,0.47727509120180356,0.6220479247813105,False,1.560290404040404,1.1540879003160078,COL4A5
KEGG_2021_Human,FoxO signaling pathway,1,0.4825231566060633,0.6220479247813105,False,1.5361305361305362,1.1194188238932659,IGF1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1,0.502998845735877,0.6346059464160344,False,1.4464939247547943,0.993983474661611,GSTM3
KEGG_2021_Human,Neuroactive ligand-receptor interaction,2,0.5107231568804805,0.6346059464160344,False,1.1775931611582686,0.7912573500209998,OXTR;LEPR
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,1,0.5129338125908852,0.6346059464160344,False,1.4054630815194196,0.9382990468495095,IGF1
KEGG_2021_Human,Phospholipase D signaling pathway,1,0.5250764322021929,0.6346059464160344,False,1.3573146430289287,0.874397623216168,KIT
KEGG_2021_Human,mTOR signaling pathway,1,0.5392525329667543,0.6346059464160344,False,1.3036904997689311,0.8051218322041944,IGF1
KEGG_2021_Human,Oxytocin signaling pathway,1,0.5392525329667543,0.6346059464160344,False,1.3036904997689311,0.8051218322041944,OXTR
KEGG_2021_Human,Non-alcoholic fatty liver disease,1,0.5415741406288901,0.6346059464160344,False,1.295159386068477,0.7942892672270463,LEPR
KEGG_2021_Human,Cellular senescence,1,0.5438841666005395,0.6346059464160344,False,1.2867383512544803,0.7836480831514409,MYBL2
KEGG_2021_Human,Hepatitis C,1,0.5461826679773242,0.6346059464160344,False,1.2784252784252785,0.7731939126941498,CLDN3
KEGG_2021_Human,Hepatitis B,1,0.557504289374834,0.6346059464160344,False,1.238408934061108,0.7235838652550021,EGR3
KEGG_2021_Human,JAK-STAT signaling pathway,1,0.557504289374834,0.6346059464160344,False,1.238408934061108,0.7235838652550021,LEPR
KEGG_2021_Human,Hepatocellular carcinoma,1,0.5707216454532212,0.642812800668365,False,1.1935522893606727,0.6694081869063938,GSTM3
KEGG_2021_Human,NOD-like receptor signaling pathway,1,0.5980332540921672,0.666557897790228,False,1.10662177328844,0.5689241221993853,CARD6
KEGG_2021_Human,Transcriptional misregulation in cancer,1,0.6197942035221659,0.6836905131636263,False,1.042307895711037,0.4986065202419767,IGF1
KEGG_2021_Human,Pathogenic Escherichia coli infection,1,0.6292959845517696,0.685215415626703,False,1.015460729746444,0.47031426145259675,CLDN3
KEGG_2021_Human,Viral carcinogenesis,1,0.6403882389034606,0.685215415626703,False,0.984998499849985,0.43899478472648823,EGR3
KEGG_2021_Human,Diabetic cardiomyopathy,1,0.6403882389034606,0.685215415626703,False,0.984998499849985,0.43899478472648823,PDK4
KEGG_2021_Human,cAMP signaling pathway,1,0.6633067349218524,0.7027110954122595,False,0.9248296922715528,0.3796590033348701,OXTR
KEGG_2021_Human,Human cytomegalovirus infection,1,0.6783202133943429,0.7115712042470068,False,0.8872655122655123,0.34437951952508805,CX3CL1
KEGG_2021_Human,Endocytosis,1,0.7194969722870609,0.7474386022787914,False,0.7907360457161254,0.2603126474157279,CLTC
KEGG_2021_Human,Huntington disease,1,0.7868328435807778,0.8061989980421391,False,0.6489485014075178,0.15557855687003125,CLTC
KEGG_2021_Human,MicroRNAs in cancer,1,0.7911298578918188,0.8061989980421391,False,0.6404171161452715,0.15004534692648108,MIR29B2
KEGG_2021_Human,Amyotrophic lateral sclerosis,1,0.8413986443361361,0.8453966150669691,False,0.5436458246375602,0.0938820447069887,ERBB4
KEGG_2021_Human,Alzheimer disease,1,0.8453966150669691,0.8453966150669691,False,0.5361220904699165,0.09004138063333994,LPL
GO_Biological_Process_2023,Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway,3,0.0001108806349755567,0.08648689528093423,False,38.43556701030928,350.03487252570744,CDH3;IGF1;IGFBP6
GO_Biological_Process_2023,Extracellular Matrix Organization,6,0.00025651690320235,0.08834217166919998,False,7.4080100125156445,61.2517676857547,CCDC80;COL11A1;DPT;COL10A1;COL4A5;GPM6B
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus,2,0.0005113327792346296,0.08834217166919998,False,81.20408163265306,615.4043164173056,UGCG;LEPR
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound,2,0.0006795551666861537,0.08834217166919998,False,67.66666666666667,493.5655481733249,COL11A1;KIT
GO_Biological_Process_2023,Lactation,2,0.0006795551666861537,0.08834217166919998,False,67.66666666666667,493.5655481733249,OXTR;ERBB4
GO_Biological_Process_2023,Leptin-Mediated Signaling Pathway,2,0.0006795551666861537,0.08834217166919998,False,67.66666666666667,493.5655481733249,UGCG;LEPR
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis,5,0.0008353149776740236,0.09307795465510549,False,7.375513251213139,52.27543770183888,OXTR;FABP4;LCN2;LEPR;ZNF423
GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion,3,0.0013842585226956834,0.11041712971965359,False,14.980387226552677,98.60975682160374,CCDC80;FBLN2;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis,4,0.001483293475228356,0.11041712971965359,False,8.779255319148936,57.18359473531712,OXTR;FABP4;LEPR;LCN2
GO_Biological_Process_2023,Negative Regulation Of Neuroinflammatory Response,2,0.0018624280503563755,0.11041712971965359,False,36.89981447124304,231.94759321375395,IGF1;CX3CL1
GO_Biological_Process_2023,Body Fluid Secretion,2,0.0018624280503563755,0.11041712971965359,False,36.89981447124304,231.94759321375395,OXTR;ERBB4
GO_Biological_Process_2023,Cell Chemotaxis,3,0.0020046761378758565,0.11041712971965359,False,13.064049133581927,81.15743654844592,EGR3;KIT;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process,4,0.0021185340006459876,0.11041712971965359,False,7.931089743589744,48.83196492833459,OXTR;FABP4;LCN2;LEPR
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception,2,0.0021657651600423137,0.11041712971965359,False,33.82312925170068,207.5042741698455,COL11A1;KIT
GO_Biological_Process_2023,Extracellular Structure Organization,4,0.0021909058335320935,0.11041712971965359,False,7.85515873015873,48.10059473035339,CCDC80;COL11A1;COL10A1;COL4A5
GO_Biological_Process_2023,External Encapsulating Structure Organization,4,0.0022649667634800736,0.11041712971965359,False,7.78066037735849,47.385740437229956,CCDC80;COL11A1;COL10A1;COL4A5
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation,3,0.0025005948185040003,0.11419812634483507,False,12.036992116434202,72.11634792982616,OGN;IGF1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein,3,0.0026353413771885016,0.11419812634483507,False,11.804916732751785,70.10636130554923,ERBB4;KIT;IGF1
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Tissue Growth,2,0.0028374149918175937,0.11648335229566964,False,28.988338192419825,170.01259891772904,ERBB4;IGF1
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein,3,0.00423252222637027,0.1650683668284405,False,9.895909544396408,54.0807220421003,ERBB4;KIT;IGF1
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade,6,0.004659390151582278,0.16910576055527266,False,4.114501679731243,22.090227547016333,CCL8;ERBB4;KIT;IGFBP6;IGF1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling,3,0.005004400960297444,0.16910576055527266,False,9.294283036551077,49.23588406625014,KIT;IGF1;DCN
GO_Biological_Process_2023,Mammary Gland Development,2,0.005356496957732583,0.16910576055527266,False,20.285714285714285,106.08302856731788,OXTR;ERBB4
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis,2,0.005356496957732583,0.16910576055527266,False,20.285714285714285,106.08302856731788,MAP2;SEMA3G
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion,3,0.005420056428053611,0.16910576055527266,False,9.020012128562765,47.06325773617709,CCDC80;FBLN2;CX3CL1
GO_Biological_Process_2023,Regulation Of Cell Migration,7,0.006127628150867746,0.17354346259290823,False,3.4325753569539925,17.48879133207988,CLDN3;ERBB4;KIT;SEMA3G;KRT5;IGF1;CX3CL1
GO_Biological_Process_2023,Eosinophil Chemotaxis,2,0.006358547360763446,0.17354346259290823,False,18.43970315398887,93.26719485343038,CCL8;CX3CL1
GO_Biological_Process_2023,Eosinophil Migration,2,0.006358547360763446,0.17354346259290823,False,18.43970315398887,93.26719485343038,CCL8;CX3CL1
GO_Biological_Process_2023,Inflammatory Response,5,0.00666015084558481,0.17354346259290823,False,4.481430849851902,22.459197756418686,AOC3;CCL8;KIT;CDO1;CX3CL1
GO_Biological_Process_2023,Skeletal System Development,4,0.006674748561265701,0.17354346259290823,False,5.676724137931035,28.43711668542506,OGN;COL10A1;IGF1;PITX1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production,2,0.0074389947886241,0.18717470758473542,False,16.901360544217688,82.83389842043363,IGF1;CX3CL1
GO_Biological_Process_2023,Epidermis Development,3,0.008907727513708056,0.20944902570124477,False,7.474729695750566,35.28697392743489,UGCG;LAMB3;KRT5
GO_Biological_Process_2023,Regulation Of Neuron Migration,2,0.009203097475114358,0.20944902570124477,False,15.02116402116402,70.4224490277819,SRGAP2C;CX3CL1
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway,5,0.009433553102824909,0.20944902570124477,False,4.10359231411863,19.137030805133183,UGCG;CCL8;KIT;LEPR;CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Production,2,0.009828577820710147,0.20944902570124477,False,14.48396501457726,66.95156387938638,IGF1;CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Axon Extension,2,0.009828577820710147,0.20944902570124477,False,14.48396501457726,66.95156387938638,MAP2;SEMA3G
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling,3,0.010407203415041762,0.20944902570124477,False,7.043370067543548,32.15479504350625,KIT;IGF1;DCN
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth,2,0.010472451285062238,0.20944902570124477,False,13.983814215341308,63.75230908786907,MAP2;SEMA3G
GO_Biological_Process_2023,Endodermal Cell Differentiation,2,0.010472451285062238,0.20944902570124477,False,13.983814215341308,63.75230908786907,LAMB3;COL11A1
GO_Biological_Process_2023,Mesenchymal Cell Migration,2,0.011134522122224879,0.21712318138338513,False,13.517006802721088,60.79550767481704,ERBB4;SEMA3G
GO_Biological_Process_2023,Positive Regulation Of Cell Migration,5,0.011844924708788306,0.22534247006963118,False,3.8700965897890796,17.167190395716204,SRGAP2C;CLDN3;KIT;SEMA3G;IGF1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade,4,0.01250263079178256,0.22928504338563796,False,4.696428571428571,20.578886765787093,CCL8;ERBB4;IGF1;CX3CL1
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process,3,0.012738546663725812,0.22928504338563796,False,6.516560649265189,28.432553772777887,GPAM;IGF1;ACADSB
GO_Biological_Process_2023,Endoderm Formation,2,0.013227983272248344,0.22928504338563796,False,12.286332714904143,53.14355844722063,LAMB3;SOX7
GO_Biological_Process_2023,Regulation Of Axon Extension,2,0.013227983272248344,0.22928504338563796,False,12.286332714904143,53.14355844722063,MAP2;SEMA3G
GO_Biological_Process_2023,Neural Crest Cell Migration,2,0.013960915236479575,0.23375638795465722,False,11.92436974789916,50.93486932982207,ERBB4;SEMA3G
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT,2,0.014711087587821891,0.23375638795465722,False,11.583090379008746,48.87083992538764,ERBB4;KIT
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT,2,0.014711087587821891,0.23375638795465722,False,11.583090379008746,48.87083992538764,ERBB4;KIT
GO_Biological_Process_2023,Retina Homeostasis,2,0.016262406432153827,0.23375638795465722,False,10.955874241588527,45.126141525786544,CDH3;ZG16B
GO_Biological_Process_2023,Lipid Transport,3,0.016960075344073944,0.23375638795465722,False,5.830633284241531,23.77086922419914,UGCG;FABP4;ABCA8
GO_Biological_Process_2023,Endothelial Cell Migration,2,0.017063182912830144,0.23375638795465722,False,10.66702470461869,43.42366746060685,EGR3;S100P
GO_Biological_Process_2023,Lymphocyte Migration,2,0.017880459748112743,0.23375638795465722,False,10.392987964416536,41.82186992516352,CCL8;CX3CL1
GO_Biological_Process_2023,Collagen Fibril Organization,2,0.01871405540009226,0.23375638795465722,False,10.13265306122449,40.31256172341721,COL11A1;DPT
GO_Biological_Process_2023,Monocyte Chemotaxis,2,0.01871405540009226,0.23375638795465722,False,10.13265306122449,40.31256172341721,CCL8;CX3CL1
GO_Biological_Process_2023,Regulation Of MAPK Cascade,4,0.019283770321589667,0.23375638795465722,False,4.104166666666667,16.205267004279168,KIT;IGFBP6;IGF1;CX3CL1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway,4,0.020223844851703664,0.23375638795465722,False,4.042898193760263,15.770912991022989,CDH3;IGFBP6;SOX7;ANKRD6
GO_Biological_Process_2023,Neural Crest Cell Development,2,0.020429483861515323,0.23375638795465722,False,9.649173955296405,37.54277574025534,ERBB4;SEMA3G
GO_Biological_Process_2023,Regulation Of Transport,2,0.020429483861515323,0.23375638795465722,False,9.649173955296405,37.54277574025534,CLDN3;LEPR
GO_Biological_Process_2023,Lymphocyte Chemotaxis,2,0.020429483861515323,0.23375638795465722,False,9.649173955296405,37.54277574025534,CCL8;CX3CL1
GO_Biological_Process_2023,Mitotic Nuclear Division,2,0.02131096041448218,0.23375638795465722,False,9.424299952539155,36.26973658038426,KIFC1;UBE2S
GO_Biological_Process_2023,T Cell Differentiation,2,0.0222080432575084,0.23375638795465722,False,9.20964749536178,35.063897787087264,KIT;LEPR
GO_Biological_Process_2023,Regulation Of Nervous System Development,2,0.0222080432575084,0.23375638795465722,False,9.20964749536178,35.063897787087264,HES6;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion,2,0.0222080432575084,0.23375638795465722,False,9.20964749536178,35.063897787087264,FOXA1;CX3CL1
GO_Biological_Process_2023,Epithelial Cell Migration,2,0.0222080432575084,0.23375638795465722,False,9.20964749536178,35.063897787087264,KIT;S100P
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production,2,0.02312055761715071,0.23375638795465722,False,9.004535147392291,33.92038210413699,IGF1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation,2,0.02312055761715071,0.23375638795465722,False,9.004535147392291,33.92038210413699,IGF1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation,3,0.023834200469483275,0.23375638795465722,False,5.097938144329897,19.049127650459432,CDH3;EGR3;IGF1
GO_Biological_Process_2023,Negative Regulation Of Neuron Migration,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,CX3CL1
GO_Biological_Process_2023,Regulation Of Hyaluronan Biosynthetic Process,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,CLTC
GO_Biological_Process_2023,Cell Junction Disassembly,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,CX3CL1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB Phosphorylation,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,CX3CL1
GO_Biological_Process_2023,Thiamine-Containing Compound Metabolic Process,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,SLC19A2
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Migration,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,CX3CL1
GO_Biological_Process_2023,Iron Coordination Entity Transport,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,LCN2
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation,1,0.024753528718293626,0.23375638795465722,False,50.24242424242424,185.83603697375267,KIT
GO_Biological_Process_2023,Negative Regulation Of Cell Growth,3,0.02484876306512575,0.23375638795465722,False,5.0138583741761025,18.525942480944295,MAP2;SEMA3G;SCGB3A1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility,4,0.024982333969039535,0.23375638795465722,False,3.779377880184332,13.944341019855882,CLDN3;KIT;SEMA3G;IGF1
